_id,full_name,email,ssn,ip_address,gender,date_of_birth,zip_code,annual_income,credit_history_months,debt_to_income,savings_balance,spending_Shopping,spending_Rent,spending_Alcohol,spending_total,loan_approved,interest_rate,approved_amount,rejection_reason,processing_timestamp,spending_Dining,spending_Healthcare,spending_Fitness,spending_Entertainment,spending_Insurance,spending_Travel,spending_Transportation,spending_Utilities,spending_Groceries,spending_Education,spending_Adult Entertainment,spending_Gambling,dob_parsed,age,annual_income_imputed,dti_flag,email_invalid,timestamp_missing,spending_exceeds_income
app_019,Joshua King,joshua.king45@gmail.com,765-10-4403,192.168.10.121,Male,1983-05-17,10086,130000.0,78,0.18,23420,0.0,0.0,0.0,1124,True,6.4,19000.0,,,0.0,853.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983-05-17,42.79260780287474,False,False,False,True,False
app_387,Kimberly Clark,kimberly.clark21@aol.com,461-84-7853,10.72.175.55,Female,1986-09-17,90243,83000.0,46,0.41,17222,0.0,0.0,757.0,1948,True,5.4,23000.0,,,514.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986-09-17,39.455167693360714,False,False,False,True,False
app_124,Samuel Wright,samuel.wright1@icloud.com,419-22-4481,172.29.74.118,Male,1991-01-18,10025,65000.0,54,0.18,11237,0.0,0.0,0.0,288,True,4.3,49000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,1991-01-18,35.11841204654346,False,False,False,True,False
app_450,Betty Walker,betty.walker73@mail.com,664-30-6164,10.36.80.238,Female,1988-03-18,90227,89000.0,67,0.29,27374,0.0,0.0,0.0,742,False,,,algorithm_risk_score,,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988-03-18,37.95482546201232,False,False,False,True,False
app_173,Sarah Hall,sarah.hall95@hotmail.com,131-14-4051,10.168.245.226,Female,1979-07-18,90277,115000.0,60,0.05,62581,0.0,0.0,0.0,1537,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,734.0,0.0,0.0,1979-07-18,46.62286105407255,False,False,False,False,False
app_445,Sarah Adams,sarah.adams85@hotmail.com,325-39-8274,192.168.193.100,Female,1958-09-21,90219,86000.0,71,0.14,17179,0.0,0.0,0.0,862,True,3.1,79000.0,,,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958-09-21,67.44421629021218,False,False,False,True,False
app_249,Joshua Garcia,joshua.garcia70@icloud.com,121-85-2187,10.40.52.159,Male,1958-11-20,30043,121000.0,82,0.08,44322,214.0,0.0,0.0,873,True,4.7,73000.0,,,0.0,0.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958-11-20,67.27994524298425,False,False,False,True,False
app_143,David Wilson,david.wilson94@hotmail.com,855-76-9652,192.168.180.240,Male,1958-12-21,10048,66000.0,113,0.28,23503,0.0,0.0,0.0,791,True,6.4,66000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,1958-12-21,67.19507186858316,False,False,False,False,False
app_118,Dorothy Perez,dorothy.perez34@gmail.com,132-21-8550,192.168.87.39,Female,1959-01-01,30038,110000.0,87,0.34,47222,0.0,0.0,0.0,963,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,754.0,0.0,0.0,1959-01-01,67.16495550992471,False,False,False,True,False
app_191,Pamela Hill,pamela.hill70@outlook.com,757-87-6454,172.28.37.204,Female,1959-09-06,90281,98000.0,78,0.16,20428,303.0,0.0,0.0,1228,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,0.0,0.0,188.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-09-06,66.48596851471595,False,False,False,False,False
app_016,Gary Wilson,gary.wilson85@yahoo.com,780-24-9300,192.168.20.42,Male,1959-12-11,10091,123000.0,71,0.37,86599,0.0,0.0,0.0,485,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,1959-12-11,66.22313483915127,False,False,False,True,False
app_131,Janet Johnson,janet.johnson91@gmail.com,605-97-2230,10.245.40.15,Female,1960-01-02,90286,85000.0,127,0.09,14930,0.0,233.0,0.0,1111,True,5.8,32000.0,,,0.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-01-02,66.16290212183436,False,False,False,True,False
app_107,George Garcia,george.garcia38@outlook.com,565-34-4484,172.30.66.2,Male,1960-01-12,10087,91000.0,105,0.3,37143,0.0,857.0,0.0,1438,False,,,algorithm_risk_score,,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-01-12,66.13552361396304,False,False,False,True,False
app_467,Katherine Scott,katherine.scott80@yahoo.com,570-62-1571,172.18.240.4,Female,1960-08-20,90204,75000.0,120,0.18,35398,0.0,0.0,0.0,1477,True,5.1,78000.0,,,0.0,655.0,159.0,0.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,1960-08-20,65.53045859000684,False,False,False,True,False
app_005,Christine Mitchell,christine.mitchell3@outlook.com,400-91-8156,172.25.44.173,Female,1960-06-19,90296,39000.0,76,0.06,15011,0.0,0.0,0.0,585,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-06-19,65.70020533880904,False,False,False,True,False
app_069,Stephanie Allen,stephanie.allen32@mail.com,916-13-8007,192.168.98.191,Female,1961-04-14,90237,98000.0,93,0.25,11645,0.0,0.0,0.0,540,False,,,algorithm_risk_score,,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-04-14,64.88158795345653,False,False,False,True,False
app_363,Patrick Allen,patrick.allen34@outlook.com,213-45-1895,10.86.16.115,Male,1961-07-23,10039,86000.0,74,0.11,28378,0.0,0.0,0.0,653,True,6.2,37000.0,,,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-07-23,64.60780287474333,False,False,False,True,False
app_352,Deborah Miller,deborah.miller59@aol.com,514-30-3461,10.149.249.118,Female,1961-11-04,90209,104000.0,110,0.32,25826,0.0,0.0,0.0,741,True,4.4,58000.0,,,0.0,514.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,1961-11-04,64.32306639288159,False,False,False,True,False
app_298,Eric Perez,eric.perez81@hotmail.com,610-35-3744,172.16.112.87,Male,1962-04-27,10089,94000.0,129,0.4,44612,298.0,0.0,0.0,1123,True,3.5,57000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,1962-04-27,63.846680355920604,False,False,False,True,False
app_100,George Campbell,george.campbell53@outlook.com,438-48-3242,172.29.10.254,Male,1962-05-01,10001,79000.0,99,0.22,36346,0.0,0.0,0.0,647,True,2.8,19000.0,,,463.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,1962-05-01,63.83572895277207,False,False,False,True,False
app_110,Mark Campbell,mark.campbell54@icloud.com,223-83-4934,192.168.251.236,Male,1962-07-07,10011,111000.0,112,0.07,58086,0.0,0.0,0.0,497,True,3.4,78000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,181.0,0.0,0.0,1962-07-07,63.65229295003422,False,False,False,True,False
app_214,Christine Miller,christine.miller65@mail.com,929-57-7649,172.17.208.126,Female,1962-08-26,90277,116000.0,84,0.31,41962,0.0,0.0,0.0,786,True,4.1,57000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,1962-08-26,63.51540041067762,False,False,False,True,False
app_288,Susan Young,susan.young22@mail.com,159-19-1765,192.168.114.250,Female,1962-11-05,90252,88000.0,71,0.27,23054,434.0,0.0,0.0,434,True,5.5,67000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-11-05,63.32101300479124,False,False,False,True,False
app_495,Cynthia Baker,cynthia.baker91@gmail.com,197-64-9441,172.22.234.154,Female,1963-05-16,10069,71000.0,80,0.34,24928,0.0,0.0,0.0,441,True,4.8,68000.0,,,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-05-16,62.795345653661876,False,False,False,True,False
app_230,Cynthia Flores,cynthia.flores14@outlook.com,726-19-5382,10.145.124.45,Female,1963-05-21,90291,63000.0,133,0.19,14427,0.0,0.0,0.0,867,True,5.3,71000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,1963-05-21,62.78165639972622,False,False,False,True,False
app_138,Kevin Lopez,kevin.lopez85@protonmail.com,672-64-7149,192.168.36.21,Male,1963-08-01,10036,64000.0,56,0.24,26880,0.0,0.0,0.0,1524,False,,,algorithm_risk_score,,0.0,0.0,0.0,305.0,371.0,0.0,0.0,0.0,0.0,0.0,848.0,0.0,1963-08-01,62.5845311430527,False,False,False,True,False
app_428,Jerry Wilson,jerry.wilson60@icloud.com,112-19-6168,192.168.155.6,Male,1963-08-02,10053,103000.0,78,0.19,29305,0.0,0.0,0.0,68,True,4.0,74000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1963-08-02,62.58179329226557,False,False,False,True,False
app_486,Nicholas Garcia,nicholas.garcia36@gmail.com,109-41-3092,192.168.244.27,Male,1963-09-15,10040,79000.0,95,0.09,35264,0.0,0.0,0.0,777,True,2.9,64000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,0.0,0.0,1963-09-15,62.46132785763176,False,False,False,True,False
app_248,Susan Clark,susan.clark76@outlook.com,759-56-5500,10.196.31.120,Female,1963-12-07,90258,84000.0,111,0.2,41525,0.0,0.0,0.0,620,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,1963-12-07,62.234086242299796,False,False,False,True,False
app_206,Eric Lopez,eric.lopez71@hotmail.com,777-10-2991,172.31.144.149,Male,1963-01-29,10003,72000.0,44,0.19,15112,0.0,0.0,0.0,523,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,1963-01-29,63.08829568788501,False,False,False,True,False
app_265,Samuel Harris,samuel.harris82@mail.com,684-68-7381,10.168.180.97,Male,1964-01-10,10044,57000.0,67,0.14,12651,0.0,0.0,0.0,491,False,,,algorithm_risk_score,,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-01-10,62.1409993155373,False,False,False,True,False
app_259,Debra Harris,debra.harris54@aol.com,397-87-5682,192.168.219.135,Female,1964-02-29,90260,94000.0,92,0.27,54425,0.0,0.0,0.0,549,True,6.0,44000.0,,,0.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-02-29,62.0041067761807,False,False,False,True,False
app_241,Helen Anderson,helen.anderson61@mail.com,852-81-4532,192.168.33.162,Female,1964-07-10,90230,96000.0,103,0.44,31709,89.0,0.0,0.0,1077,True,5.8,18000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,503.0,0.0,0.0,0.0,1964-07-10,61.64271047227926,False,False,False,True,False
app_122,Richard Thomas,richard.thomas4@hotmail.com,186-34-2952,192.168.201.220,Male,1964-12-12,10057,98000.0,61,0.26,14834,0.0,0.0,0.0,2355,True,5.5,69000.0,,,0.0,0.0,0.0,0.0,685.0,888.0,0.0,782.0,0.0,0.0,0.0,0.0,1964-12-12,61.21834360027378,False,False,False,True,False
app_045,Jennifer Thomas,jennifer.thomas38@protonmail.com,848-81-7036,172.16.244.182,Female,1964-12-22,90237,76000.0,82,0.21,25982,0.0,0.0,0.0,390,False,,,algorithm_risk_score,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-12-22,61.190965092402465,False,False,False,True,False
app_447,Jerry Nguyen,jerry.nguyen71@aol.com,799-19-9143,172.23.251.177,Male,1964-02-22,10071,77000.0,48,0.19,28600,0.0,0.0,0.0,139,True,6.2,22000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,1964-02-22,62.02327173169062,False,False,False,True,False
app_098,Justin Young,justin.young47@hotmail.com,935-12-2949,172.26.124.154,Male,1965-01-17,10006,92000.0,92,0.38,34427,0.0,0.0,0.0,1506,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,722.0,0.0,0.0,1965-01-17,61.11978097193703,False,False,False,True,False
app_402,Heather Flores,heather.flores23@mail.com,100-58-8097,172.21.176.42,Female,1965-03-07,90214,88000.0,27,1.85,37281,0.0,0.0,0.0,482,True,3.2,17000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,1965-03-07,60.98562628336756,False,True,False,True,False
app_052,Kenneth Campbell,kenneth.campbell16@protonmail.com,255-10-9021,192.168.174.67,Male,1965-05-05,10052,91000.0,119,0.11,38008,0.0,328.0,0.0,328,True,3.0,22000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965-05-05,60.824093086926766,False,False,False,True,False
app_222,Brenda Perez,brenda.perez96@aol.com,636-56-7305,192.168.133.49,Female,1965-11-07,90299,102000.0,104,0.28,17483,0.0,0.0,0.0,613,False,,,algorithm_risk_score,,0.0,0.0,0.0,298.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,1965-11-07,60.31485284052019,False,False,False,True,False
app_025,Rebecca Walker,rebecca.walker90@aol.com,501-69-2266,192.168.166.120,Female,1965-11-07,90284,72000.0,63,0.25,33294,0.0,0.0,0.0,383,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,1965-11-07,60.31485284052019,False,False,False,True,False
app_189,Christopher Anderson,christopher.anderson49@protonmail.com,538-69-7345,10.238.76.188,Male,1966-05-31,90255,95000.0,71,0.06,41414,0.0,0.0,0.0,761,True,5.5,39000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,156.0,0.0,0.0,0.0,1966-05-31,59.75359342915811,False,False,False,False,False
app_489,Barbara Johnson,barbara.johnson68@gmail.com,413-10-2568,10.64.32.85,Female,1966-07-25,90284,47000.0,84,0.06,14947,0.0,894.0,0.0,1534,False,,,low_income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,1966-07-25,59.60301163586585,False,False,False,True,False
app_329,Betty Martinez,betty.martinez42@mail.com,794-64-7602,172.16.109.93,Female,1966-10-06,90247,55000.0,85,0.42,20278,0.0,0.0,0.0,546,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,1966-10-06,59.403148528405204,False,False,False,True,False
app_208,James Martin,james.martin69@hotmail.com,155-19-6776,172.17.130.224,Male,1966-10-28,10061,97000.0,92,0.34,21594,0.0,0.0,0.0,909,True,2.8,26000.0,,,114.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-10-28,59.3429158110883,False,False,False,True,False
app_364,Sarah Jones,sarah.jones80@gmail.com,201-26-8876,192.168.154.187,Female,1967-10-27,90270,69000.0,49,0.27,36070,0.0,0.0,0.0,401,True,6.2,27000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,1967-10-27,58.34633812457221,False,False,False,True,False
app_378,Jeffrey Baker,jeffrey.baker68@aol.com,868-86-8190,10.161.120.154,Male,1968-04-04,10034,131000.0,48,0.18,63712,523.0,0.0,0.0,523,True,4.3,56000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-04-04,57.908281998631075,False,False,False,True,False
app_224,Mark Jackson,mark.jackson41@yahoo.com,263-68-2220,10.248.103.20,Male,1968-06-04,10052,93000.0,81,0.12,53299,0.0,0.0,0.0,131,False,,,algorithm_risk_score,,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-06-04,57.74127310061601,False,False,False,True,False
app_449,Lisa Roberts,lisa.roberts99@outlook.com,833-71-7935,172.23.144.234,Female,1968-11-09,90234,81000.0,86,0.07,27467,0.0,0.0,0.0,498,True,5.7,54000.0,,,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-11-09,57.308692676249144,True,False,False,True,False
app_127,Brandon Taylor,brandon.taylor17@yahoo.com,708-16-1511,172.22.250.112,Male,1968-12-30,90261,73000.0,78,0.15,28164,0.0,0.0,0.0,1699,True,5.9,53000.0,,,739.0,0.0,0.0,581.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,1968-12-30,57.16906228610541,False,False,False,True,False
app_408,Raymond Garcia,raymond.garcia80@mail.com,774-49-4143,172.27.203.107,Male,1969-09-27,30022,74000.0,53,0.38,29820,0.0,0.0,0.0,748,True,4.8,37000.0,,,0.0,0.0,406.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,1969-09-27,56.427104722792606,False,False,False,True,False
app_480,Gregory Davis,gregory.davis23@icloud.com,854-74-6180,192.168.243.203,Male,1969-11-01,10001,104000.0,70,0.19,25163,0.0,0.0,0.0,171,True,3.9,68000.0,,,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-11-01,56.33127994524298,False,False,False,True,False
app_398,Susan Nelson,susan.nelson67@protonmail.com,270-80-2724,172.31.197.62,Female,1969-12-10,90272,58000.0,92,0.14,20917,0.0,693.0,0.0,1547,False,,,algorithm_risk_score,,481.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-12-10,56.224503764544835,False,False,False,True,False
app_374,Nancy Sanchez,nancy.sanchez75@gmail.com,637-82-2711,10.207.207.221,Female,1969-12-26,90294,81000.0,41,0.17,13259,471.0,666.0,0.0,1137,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-12-26,56.18069815195072,False,False,False,True,False
app_180,Justin Green,justin.green48@protonmail.com,228-49-1561,10.20.49.18,Male,1969-10-14,10002,111000.0,52,0.43,30253,0.0,0.0,614.0,1221,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,75.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-10-14,56.380561259411365,False,False,False,False,False
app_146,Amy Flores,sarah.smith@,577-59-1479,10.4.113.112,Female,1970-04-26,90262,79000.0,102,0.2,24961,73.0,0.0,0.0,760,True,2.7,61000.0,,2024-01-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,1970-04-26,55.84941820670773,False,False,True,False,False
app_253,Barbara Allen,barbara.allen1@mail.com,497-28-5851,172.30.65.21,Female,1970-08-11,90241,93000.0,91,0.29,27309,0.0,0.0,0.0,223,False,,,algorithm_risk_score,,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-11,55.5564681724846,False,False,False,True,False
app_309,Patricia Carter,patricia.carter75@gmail.com,392-82-4407,192.168.231.120,Female,1970-10-01,90250,63000.0,99,0.37,21769,0.0,626.0,0.0,1314,True,5.1,72000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,1970-10-01,55.41683778234086,False,False,False,True,False
app_197,Amanda Brown,amanda.brown31@icloud.com,885-43-6142,192.168.85.229,Female,1970-04-15,90284,80000.0,83,0.21,37307,0.0,0.0,0.0,504,False,,,algorithm_risk_score,2024-01-15T00:00:00Z,0.0,136.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-04-15,55.879534565366185,False,False,False,False,False
app_268,Larry Williams,,,,Unknown,1971-05-14,10005,112000.0,102,0.07,54823,0.0,0.0,0.0,1018,True,3.4,41000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,751.0,1971-05-14,54.80082135523614,False,False,True,True,False
app_360,Eric Brown,eric.brown89@hotmail.com,659-91-9371,172.24.47.60,Male,1971-12-16,30007,107000.0,104,0.13,31281,0.0,0.0,0.0,582,True,2.8,53000.0,,,0.0,0.0,0.0,363.0,0.0,0.0,52.0,167.0,0.0,0.0,0.0,0.0,1971-12-16,54.209445585215605,False,False,False,True,False
app_123,Helen Martinez,helen.martinez39@gmail.com,933-63-8809,10.153.125.202,Female,1971-03-31,90272,87000.0,82,0.23,39088,0.0,0.0,0.0,779,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0,0.0,1971-03-31,54.92128678986995,False,False,False,True,False
app_022,James Allen,james.allen60@protonmail.com,429-40-8330,192.168.34.174,Male,1972-05-15,10081,99000.0,94,0.09,43381,0.0,0.0,0.0,237,True,2.9,35000.0,,,0.0,0.0,0.0,0.0,0.0,61.0,0.0,176.0,0.0,0.0,0.0,0.0,1972-05-15,53.79603011635866,False,False,False,True,False
app_465,James Rivera,james.rivera15@outlook.com,853-96-1952,192.168.175.28,Male,1972-05-29,10041,72000.0,89,0.32,27863,0.0,0.0,0.0,205,True,5.7,20000.0,,,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-05-29,53.75770020533881,False,False,False,True,False
app_299,Samuel Gonzalez,test.user.outlook.com,626-69-8549,172.29.212.150,Male,1972-08-28,10054,64000.0,58,0.18,23101,0.0,0.0,0.0,2172,False,,,algorithm_risk_score,,854.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,1972-08-28,53.50855578370979,False,False,True,True,False
app_104,Maria Adams,maria.adams22@aol.com,186-65-7168,10.130.39.7,Female,1972-09-25,90254,84000.0,85,0.35,32846,0.0,0.0,0.0,425,True,3.6,76000.0,,,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-09-25,53.43189596167009,False,False,False,True,False
app_012,Janet Lopez,janet.lopez72@aol.com,646-74-3314,172.19.203.79,Female,1972-09-26,90220,96000.0,71,0.22,38284,408.0,567.0,0.0,975,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-09-26,53.42915811088296,False,False,False,True,False
app_041,Linda Rodriguez,linda.rodriguez19@hotmail.com,456-57-5365,172.28.24.244,Female,1972-10-10,90205,126000.0,76,0.06,85166,0.0,0.0,0.0,591,True,3.4,45000.0,,,419.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-10-10,53.39082819986311,False,False,False,True,False
app_139,George Garcia,george.garcia25@yahoo.com,864-96-8449,10.184.140.226,Male,1972-12-13,10006,88000.0,76,0.06,25968,0.0,0.0,0.0,617,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-12-13,53.215605749486656,False,False,False,True,False
app_442,Amanda Wright,amanda.wright91@mail.com,735-49-5306,192.168.34.15,Female,1972-12-18,90232,58000.0,88,0.11,13402,0.0,0.0,0.0,536,False,,,algorithm_risk_score,,0.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972-12-18,53.20191649555099,False,False,False,True,False
app_079,Elizabeth Hernandez,elizabeth.hernandez71@yahoo.com,112-96-1187,192.168.93.154,Female,1972-12-28,90280,97000.0,102,0.31,32958,0.0,0.0,0.0,1563,False,,,high_dti_ratio,,748.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,1972-12-28,53.17453798767967,False,False,False,True,False
app_493,Katherine Jones,katherine.jones30@hotmail.com,815-55-6710,172.28.130.54,Female,1973-01-23,90245,100000.0,99,0.25,34716,0.0,509.0,0.0,1175,True,4.1,24000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,253.0,0.0,0.0,1973-01-23,53.10335386721424,False,False,False,True,False
app_031,Frank Baker,frank.baker87@icloud.com,216-52-4471,172.28.35.177,Male,1973-05-05,90258,79000.0,83,0.36,17700,0.0,0.0,0.0,537,True,4.4,51000.0,,,0.0,0.0,320.0,0.0,62.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1973-05-05,52.824093086926766,False,False,False,True,False
app_140,Joseph Taylor,joseph.taylor79@mail.com,876-10-8698,172.20.105.89,Male,1973-06-27,10047,45000.0,76,0.15,16933,315.0,0.0,0.0,802,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,1973-06-27,52.67898699520876,False,False,False,True,False
app_491,Mary Harris,mary.harris76@protonmail.com,945-13-9714,10.78.4.251,Female,1974-01-17,10048,79000.0,100,0.1,30078,0.0,0.0,0.0,792,False,,,algorithm_risk_score,,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-01-17,52.120465434633815,False,False,False,True,False
app_331,Eric Garcia,eric.garcia25@aol.com,402-58-5593,10.249.192.226,Male,1974-04-06,10083,88000.0,64,0.29,27261,0.0,0.0,0.0,531,False,,,algorithm_risk_score,,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-04-06,51.90417522245038,False,False,False,True,False
app_355,Jack Mitchell,jack.mitchell87@protonmail.com,353-53-1904,172.30.107.103,Male,1974-07-24,90225,100000.0,73,0.35,42888,0.0,0.0,0.0,777,True,4.6,24000.0,,,0.0,0.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-07-24,51.605749486652975,False,False,False,True,False
app_240,Maria Wright,maria.wright71@protonmail.com,391-67-6469,192.168.197.60,Female,1974-11-27,90209,130000.0,83,0.14,59062,0.0,0.0,0.0,778,False,,,algorithm_risk_score,,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974-11-27,51.26078028747433,False,False,False,True,False
app_406,Thomas Jones,thomas.jones1@hotmail.com,496-11-4971,10.149.126.1,Male,1974-08-23,10099,106000.0,56,0.08,52422,0.0,0.0,0.0,274,True,5.4,18000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,1974-08-23,51.52361396303901,False,False,False,True,False
app_035,Ashley Ramirez,ashley.ramirez39@yahoo.com,300-69-5628,192.168.199.159,Female,1975-03-01,90233,81000.0,37,0.07,35656,0.0,0.0,0.0,1556,True,5.3,40000.0,,,0.0,372.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,711.0,0.0,0.0,1975-03-01,51.00342231348392,False,False,False,True,False
